dep_iata,airline_iata,flight_iata,dep_time,dep_estimated,dep_actual,arr_iata,arr_time,arr_estimated,arr_actual,status,dep_delayed,arr_delayed
MIA,QR,QR2413,2023-10-24 21:06,N/A,N/A,MEM,2023-10-24 22:49,N/A,N/A,scheduled,,
MIA,GF,GF4168,2023-10-24 19:30,2023-10-24 21:06,N/A,SFO,2023-10-24 22:54,2023-10-25 00:38,N/A,scheduled,96,104
MIA,QF,QF4121,2023-10-24 19:30,2023-10-24 21:06,N/A,SFO,2023-10-24 22:54,2023-10-25 00:38,N/A,scheduled,96,104
MIA,AA,AA1268,2023-10-24 21:06,N/A,N/A,DTW,2023-10-25 00:17,N/A,N/A,scheduled,,
MIA,QR,QR2465,2023-10-24 19:30,2023-10-24 21:06,N/A,SFO,2023-10-24 22:54,2023-10-25 00:38,N/A,scheduled,96,104
MIA,AA,AA1522,2023-10-24 21:06,N/A,N/A,MEM,2023-10-24 22:49,N/A,N/A,scheduled,,
MIA,G3,G36106,2023-10-24 19:30,2023-10-24 21:06,N/A,SFO,2023-10-24 22:54,2023-10-25 00:38,N/A,scheduled,96,104
MIA,G3,G36052,2023-10-24 21:06,N/A,N/A,DTW,2023-10-25 00:17,N/A,N/A,scheduled,,
MIA,BA,BA5021,2023-10-24 19:30,2023-10-24 21:06,N/A,SFO,2023-10-24 22:54,2023-10-25 00:38,N/A,scheduled,96,104
MIA,QR,QR2383,2023-10-24 21:06,N/A,N/A,DTW,2023-10-25 00:17,N/A,N/A,scheduled,,
MIA,AA,AA2280,2023-10-24 19:30,2023-10-24 21:06,N/A,SFO,2023-10-24 22:54,2023-10-25 00:38,N/A,scheduled,96,104
MIA,QR,QR2431,2023-10-24 21:07,N/A,N/A,ORF,2023-10-24 23:29,N/A,N/A,scheduled,,
MIA,AA,AA1445,2023-10-24 21:07,N/A,N/A,ORF,2023-10-24 23:29,N/A,N/A,scheduled,,
MIA,B6,B64062,2023-10-24 21:08,N/A,N/A,EWR,2023-10-25 00:11,N/A,N/A,scheduled,,
MIA,BA,BA4948,2023-10-24 21:08,N/A,N/A,EWR,2023-10-25 00:11,N/A,N/A,scheduled,,
MIA,G3,G36309,2023-10-24 21:08,N/A,N/A,EWR,2023-10-25 00:11,N/A,N/A,scheduled,,
MIA,AA,AA322,2023-10-24 21:08,N/A,N/A,EWR,2023-10-25 00:11,N/A,N/A,scheduled,,
MIA,AA,AA1129,2023-10-24 21:09,N/A,N/A,MDE,2023-10-24 23:40,N/A,N/A,scheduled,,
MIA,EK,EK214,2023-10-24 21:10,N/A,N/A,DXB,2023-10-25 19:25,N/A,N/A,scheduled,,
MIA,QR,QR2361,2023-10-24 21:11,N/A,N/A,BWI,2023-10-24 23:54,N/A,N/A,scheduled,,
MIA,AA,AA2424,2023-10-24 21:11,N/A,N/A,BWI,2023-10-24 23:54,N/A,N/A,scheduled,,
MIA,AA,AA2362,2023-10-24 21:12,N/A,N/A,DCA,2023-10-24 23:56,N/A,N/A,scheduled,,
MIA,G3,G36244,2023-10-24 21:12,N/A,N/A,DCA,2023-10-24 23:56,N/A,N/A,scheduled,,
MIA,GF,GF4369,2023-10-24 21:13,N/A,N/A,CLT,2023-10-24 23:27,N/A,N/A,scheduled,,
MIA,AA,AA310,2023-10-24 21:13,N/A,N/A,CLT,2023-10-24 23:27,N/A,N/A,scheduled,,
MIA,G3,G36070,2023-10-24 21:13,N/A,N/A,CLT,2023-10-24 23:27,N/A,N/A,scheduled,,
MIA,BA,BA4928,2023-10-24 21:13,N/A,N/A,CLT,2023-10-24 23:27,N/A,N/A,scheduled,,
MIA,AA,AA497,2023-10-24 21:14,N/A,N/A,SDF,2023-10-24 23:59,N/A,N/A,scheduled,,
MIA,AA,AA3427,2023-10-24 21:14,N/A,N/A,BHM,2023-10-24 22:24,N/A,N/A,scheduled,,
MIA,QR,QR2351,2023-10-24 21:14,N/A,N/A,BHM,2023-10-24 22:24,N/A,N/A,scheduled,,
MIA,MQ,MQ3427,2023-10-24 21:14,N/A,N/A,BHM,2023-10-24 22:24,N/A,N/A,scheduled,,
MIA,IB,IB4325,2023-10-24 21:14,N/A,N/A,BHM,2023-10-24 22:24,N/A,N/A,scheduled,,
MIA,QR,QR2205,2023-10-24 21:14,N/A,N/A,SDF,2023-10-24 23:59,N/A,N/A,scheduled,,
MIA,AS,AS4339,2023-10-24 21:15,N/A,N/A,DFW,2023-10-24 23:46,N/A,N/A,scheduled,,
MIA,GF,GF6471,2023-10-24 21:15,N/A,N/A,DFW,2023-10-24 23:46,N/A,N/A,scheduled,,
MIA,QR,QR2447,2023-10-24 21:15,N/A,N/A,SAV,2023-10-24 22:58,N/A,N/A,scheduled,,
MIA,QR,QR2446,2023-10-24 21:15,N/A,N/A,RIC,2023-10-24 23:48,N/A,N/A,scheduled,,
MIA,AA,AA1219,2023-10-24 21:15,N/A,N/A,DFW,2023-10-24 23:46,N/A,N/A,scheduled,,
MIA,AA,AA2795,2023-10-24 21:15,N/A,N/A,RIC,2023-10-24 23:48,N/A,N/A,scheduled,,
MIA,MQ,MQ3432,2023-10-24 21:15,N/A,N/A,SAV,2023-10-24 22:58,N/A,N/A,scheduled,,
MIA,BA,BA5014,2023-10-24 21:15,N/A,N/A,SAV,2023-10-24 22:58,N/A,N/A,scheduled,,
MIA,BA,BA1666,2023-10-24 21:15,N/A,N/A,DFW,2023-10-24 23:46,N/A,N/A,scheduled,,
MIA,AA,AA3432,2023-10-24 21:15,N/A,N/A,SAV,2023-10-24 22:58,N/A,N/A,scheduled,,
MIA,QR,QR2451,2023-10-24 21:17,N/A,N/A,STL,2023-10-24 23:26,N/A,N/A,scheduled,,
MIA,G3,G36327,2023-10-24 21:17,N/A,N/A,STL,2023-10-24 23:26,N/A,N/A,scheduled,,
MIA,AA,AA1581,2023-10-24 21:17,N/A,N/A,STL,2023-10-24 23:26,N/A,N/A,scheduled,,
MIA,G3,G36125,2023-10-24 21:19,N/A,N/A,ORD,2023-10-24 23:55,N/A,N/A,scheduled,,
MIA,AS,AS6003,2023-10-24 21:19,N/A,N/A,ORD,2023-10-24 23:55,N/A,N/A,scheduled,,
MIA,AA,AA2323,2023-10-24 21:19,N/A,N/A,ORD,2023-10-24 23:55,N/A,N/A,scheduled,,
MIA,BA,BA5346,2023-10-24 21:20,N/A,N/A,MSY,2023-10-24 22:43,N/A,N/A,scheduled,,
MIA,IB,IB4766,2023-10-24 21:20,N/A,N/A,PHX,2023-10-24 23:35,N/A,N/A,scheduled,,
MIA,QR,QR2409,2023-10-24 21:20,N/A,N/A,MCI,2023-10-24 23:52,N/A,N/A,scheduled,,
MIA,AA,AA983,2023-10-24 21:20,N/A,N/A,MSY,2023-10-24 22:43,N/A,N/A,scheduled,,
MIA,IB,IB4513,2023-10-24 21:20,N/A,N/A,MSY,2023-10-24 22:43,N/A,N/A,scheduled,,
MIA,AA,AA1397,2023-10-24 21:20,N/A,N/A,MCI,2023-10-24 23:52,N/A,N/A,scheduled,,
MIA,QR,QR2419,2023-10-24 21:20,N/A,N/A,MSY,2023-10-24 22:43,N/A,N/A,scheduled,,
MIA,GF,GF6570,2023-10-24 21:20,N/A,N/A,MSY,2023-10-24 22:43,N/A,N/A,scheduled,,
MIA,G3,G36347,2023-10-24 21:20,N/A,N/A,PHX,2023-10-24 23:35,N/A,N/A,scheduled,,
MIA,AA,AA2633,2023-10-24 21:20,N/A,N/A,PHX,2023-10-24 23:35,N/A,N/A,scheduled,,
MIA,G3,G36155,2023-10-24 21:20,N/A,N/A,MSY,2023-10-24 22:43,N/A,N/A,scheduled,,
MIA,AA,AA1468,2023-10-24 21:24,N/A,N/A,SAT,2023-10-24 23:49,N/A,N/A,scheduled,,
MIA,QR,QR2458,2023-10-24 21:24,N/A,N/A,SAT,2023-10-24 23:49,N/A,N/A,scheduled,,
MIA,QR,QR2362,2023-10-24 21:25,N/A,N/A,CHS,2023-10-24 23:21,N/A,N/A,scheduled,,
MIA,AA,AA3918,2023-10-24 21:25,N/A,N/A,CHS,2023-10-24 23:21,N/A,N/A,scheduled,,
MIA,MQ,MQ3918,2023-10-24 21:25,N/A,N/A,CHS,2023-10-24 23:21,N/A,N/A,scheduled,,
MIA,BA,BA5315,2023-10-24 21:25,N/A,N/A,CHS,2023-10-24 23:21,N/A,N/A,scheduled,,
MIA,KU,KU6048,2023-10-24 21:30,N/A,N/A,MAD,2023-10-25 12:05,N/A,N/A,scheduled,,
MIA,UX,UX98,2023-10-24 21:30,N/A,N/A,MAD,2023-10-25 12:05,N/A,N/A,scheduled,,
MIA,DL,DL6774,2023-10-24 21:30,N/A,N/A,MAD,2023-10-25 12:05,N/A,N/A,scheduled,,
MIA,SV,SV6972,2023-10-24 21:30,N/A,N/A,MAD,2023-10-25 12:05,N/A,N/A,scheduled,,
MIA,EY,EY5154,2023-10-24 21:30,N/A,N/A,MAD,2023-10-25 12:05,N/A,N/A,scheduled,,
MIA,AA,AA2290,2023-10-24 21:35,N/A,N/A,ATL,2023-10-24 23:42,N/A,N/A,scheduled,,
MIA,IB,IB4128,2023-10-24 21:35,N/A,N/A,ATL,2023-10-24 23:42,N/A,N/A,scheduled,,
MIA,GF,GF6611,2023-10-24 21:35,N/A,N/A,ATL,2023-10-24 23:42,N/A,N/A,scheduled,,
MIA,G3,G36234,2023-10-24 21:35,N/A,N/A,ATL,2023-10-24 23:42,N/A,N/A,scheduled,,
MIA,AA,AA1137,2023-10-24 21:38,N/A,N/A,BOG,2023-10-25 00:20,N/A,N/A,scheduled,,
MIA,QR,QR9039,2023-10-24 21:38,N/A,N/A,RDU,2023-10-24 23:55,N/A,N/A,scheduled,,
MIA,IB,IB4870,2023-10-24 21:38,N/A,N/A,RDU,2023-10-24 23:55,N/A,N/A,scheduled,,
MIA,AA,AA1286,2023-10-24 21:38,N/A,N/A,RDU,2023-10-24 23:55,N/A,N/A,scheduled,,
MIA,G3,G36168,2023-10-24 21:38,N/A,N/A,RDU,2023-10-24 23:55,N/A,N/A,scheduled,,
MIA,IB,IB4470,2023-10-24 21:40,N/A,N/A,AUS,2023-10-24 23:57,N/A,N/A,scheduled,,
MIA,G3,G36110,2023-10-24 21:40,N/A,N/A,AUS,2023-10-24 23:57,N/A,N/A,scheduled,,
MIA,QR,QR9424,2023-10-24 21:40,N/A,N/A,AUS,2023-10-24 23:57,N/A,N/A,scheduled,,
MIA,NK,NK3055,2023-10-24 21:40,N/A,N/A,DTW,2023-10-25 00:53,N/A,N/A,scheduled,,
MIA,AA,AA1374,2023-10-24 21:40,N/A,N/A,AUS,2023-10-24 23:57,N/A,N/A,scheduled,,
MIA,AA,AA2329,2023-10-24 21:49,N/A,N/A,PHL,2023-10-25 00:45,N/A,N/A,scheduled,,
MIA,G3,G36032,2023-10-24 21:49,N/A,N/A,PHL,2023-10-25 00:45,N/A,N/A,scheduled,,
MIA,BA,BA5005,2023-10-24 21:49,N/A,N/A,PHL,2023-10-25 00:45,N/A,N/A,scheduled,,
MIA,AA,AA3549,2023-10-24 21:51,N/A,N/A,TYS,2023-10-24 23:57,N/A,N/A,scheduled,,
MIA,QR,QR9364,2023-10-24 21:51,N/A,N/A,TYS,2023-10-24 23:57,N/A,N/A,scheduled,,
MIA,MQ,MQ3549,2023-10-24 21:51,N/A,N/A,TYS,2023-10-24 23:57,N/A,N/A,scheduled,,
MIA,G3,G36229,2023-10-24 21:56,N/A,N/A,IAH,2023-10-24 23:45,N/A,N/A,scheduled,,
MIA,BA,BA4955,2023-10-24 21:56,N/A,N/A,IAH,2023-10-24 23:45,N/A,N/A,scheduled,,
MIA,AA,AA2230,2023-10-24 21:56,N/A,N/A,IAH,2023-10-24 23:45,N/A,N/A,scheduled,,
MIA,IB,IB4945,2023-10-24 21:56,N/A,N/A,IAH,2023-10-24 23:45,N/A,N/A,scheduled,,
MIA,GF,GF6478,2023-10-24 22:00,N/A,N/A,MCO,2023-10-24 23:08,N/A,N/A,scheduled,,
MIA,G3,G37749,2023-10-24 22:00,N/A,N/A,BSB,2023-10-25 06:45,N/A,N/A,scheduled,,
MIA,BA,BA4988,2023-10-24 22:00,N/A,N/A,MCO,2023-10-24 23:08,N/A,N/A,scheduled,,
MIA,AA,AA2803,2023-10-24 22:00,N/A,N/A,MCO,2023-10-24 23:08,N/A,N/A,scheduled,,
MIA,IB,IB4590,2023-10-24 22:00,N/A,N/A,MCO,2023-10-24 23:08,N/A,N/A,scheduled,,
MIA,AA,AA7770,2023-10-24 22:00,N/A,N/A,BSB,2023-10-25 06:45,N/A,N/A,scheduled,,
MIA,QR,QR2366,2023-10-24 22:00,N/A,N/A,MCO,2023-10-24 23:08,N/A,N/A,scheduled,,
MIA,G3,G36339,2023-10-24 22:00,N/A,N/A,MCO,2023-10-24 23:08,N/A,N/A,scheduled,,
MIA,AA,AA3451,2023-10-24 22:07,N/A,N/A,TLH,2023-10-24 23:33,N/A,N/A,scheduled,,
MIA,BA,BA6558,2023-10-24 22:07,N/A,N/A,TLH,2023-10-24 23:33,N/A,N/A,scheduled,,
MIA,IB,IB4135,2023-10-24 22:07,N/A,N/A,TLH,2023-10-24 23:33,N/A,N/A,scheduled,,
MIA,MQ,MQ3451,2023-10-24 22:07,N/A,N/A,TLH,2023-10-24 23:33,N/A,N/A,scheduled,,
MIA,QR,QR2457,2023-10-24 22:07,N/A,N/A,TLH,2023-10-24 23:33,N/A,N/A,scheduled,,
MIA,AA,AA907,2023-10-24 22:16,N/A,N/A,EZE,2023-10-25 08:05,N/A,N/A,scheduled,,
MIA,AA,AA2468,2023-10-24 21:10,2023-10-24 22:16,N/A,LAX,2023-10-24 23:59,2023-10-25 00:52,N/A,scheduled,66,53
MIA,QF,QF3132,2023-10-24 21:10,2023-10-24 22:16,N/A,LAX,2023-10-24 23:59,2023-10-25 00:52,N/A,scheduled,66,53
MIA,BA,BA4976,2023-10-24 21:10,2023-10-24 22:16,N/A,LAX,2023-10-24 23:59,2023-10-25 00:52,N/A,scheduled,66,53
MIA,GF,GF4141,2023-10-24 21:10,2023-10-24 22:16,N/A,LAX,2023-10-24 23:59,2023-10-25 00:52,N/A,scheduled,66,53
MIA,MH,MH9492,2023-10-24 21:10,2023-10-24 22:16,N/A,LAX,2023-10-24 23:59,2023-10-25 00:52,N/A,scheduled,66,53
MIA,G3,G36406,2023-10-24 21:10,2023-10-24 22:16,N/A,LAX,2023-10-24 23:59,2023-10-25 00:52,N/A,scheduled,66,53
MIA,LA,LA501,2023-10-24 22:20,N/A,N/A,SCL,2023-10-25 07:30,N/A,N/A,scheduled,,
MIA,DL,DL6051,2023-10-24 22:20,N/A,N/A,SCL,2023-10-25 07:30,N/A,N/A,scheduled,,
MIA,DL,DL8564,2023-10-24 22:30,N/A,N/A,CDG,2023-10-25 13:20,N/A,N/A,scheduled,,
MIA,KL,KL2187,2023-10-24 22:30,N/A,N/A,CDG,2023-10-25 13:20,N/A,N/A,scheduled,,
MIA,VS,VS6664,2023-10-24 22:30,N/A,N/A,CDG,2023-10-25 13:20,N/A,N/A,scheduled,,
MIA,AF,AF97,2023-10-24 22:30,N/A,N/A,CDG,2023-10-25 13:20,N/A,N/A,scheduled,,
MIA,AA,AA3500,2023-10-24 22:35,N/A,N/A,BNA,2023-10-24 23:57,N/A,N/A,scheduled,,
MIA,IB,IB6118,2023-10-24 22:35,N/A,N/A,MAD,2023-10-25 13:35,N/A,N/A,scheduled,,
MIA,BA,BA5007,2023-10-24 22:35,N/A,N/A,PNS,2023-10-24 23:22,N/A,N/A,scheduled,,
MIA,BA,BA4971,2023-10-24 22:35,N/A,N/A,BNA,2023-10-24 23:57,N/A,N/A,scheduled,,
MIA,AY,AY5642,2023-10-24 22:35,N/A,N/A,MAD,2023-10-25 13:35,N/A,N/A,scheduled,,
MIA,IB,IB4476,2023-10-24 22:35,N/A,N/A,PNS,2023-10-24 23:22,N/A,N/A,scheduled,,
MIA,QR,QR6859,2023-10-24 22:35,N/A,N/A,MAD,2023-10-25 13:35,N/A,N/A,scheduled,,
MIA,IB,IB4129,2023-10-24 22:35,N/A,N/A,BNA,2023-10-24 23:57,N/A,N/A,scheduled,,
MIA,AA,AA3674,2023-10-24 22:35,N/A,N/A,PNS,2023-10-24 23:22,N/A,N/A,scheduled,,
MIA,QR,QR2439,2023-10-24 22:35,N/A,N/A,PNS,2023-10-24 23:22,N/A,N/A,scheduled,,
MIA,AA,AA8740,2023-10-24 22:35,N/A,N/A,MAD,2023-10-25 13:35,N/A,N/A,scheduled,,
MIA,BA,BA7260,2023-10-24 22:35,N/A,N/A,MAD,2023-10-25 13:35,N/A,N/A,scheduled,,
MIA,MQ,MQ3674,2023-10-24 22:35,N/A,N/A,PNS,2023-10-24 23:22,N/A,N/A,scheduled,,
MIA,MQ,MQ3500,2023-10-24 22:35,N/A,N/A,BNA,2023-10-24 23:57,N/A,N/A,scheduled,,
MIA,AA,AA905,2023-10-24 22:49,N/A,N/A,GIG,2023-10-25 08:05,N/A,N/A,scheduled,,
MIA,G3,G36005,2023-10-24 22:49,N/A,N/A,GIG,2023-10-25 08:05,N/A,N/A,scheduled,,
MIA,OB,OB767,2023-10-24 23:00,N/A,N/A,VVI,2023-10-25 05:50,N/A,N/A,scheduled,,
MIA,JJ,JJ8189,2023-10-24 23:25,N/A,N/A,FOR,2023-10-25 07:20,N/A,N/A,scheduled,,
MIA,LA,LA8189,2023-10-24 23:25,N/A,N/A,FOR,2023-10-25 07:20,N/A,N/A,scheduled,,
MIA,DL,DL6076,2023-10-24 23:25,N/A,N/A,FOR,2023-10-25 07:20,N/A,N/A,scheduled,,
MIA,AA,AA931,2023-10-24 23:31,N/A,N/A,EZE,2023-10-25 09:20,N/A,N/A,scheduled,,
MIA,AA,AA957,2023-10-24 23:42,N/A,N/A,SCL,2023-10-25 08:43,N/A,N/A,scheduled,,
MIA,G3,G36017,2023-10-24 23:56,N/A,N/A,GRU,2023-10-25 09:15,N/A,N/A,scheduled,,
MIA,AA,AA995,2023-10-24 23:56,N/A,N/A,GRU,2023-10-25 09:15,N/A,N/A,scheduled,,
MIA,AA,AA385,2023-10-24 23:57,N/A,N/A,LIM,2023-10-25 04:40,N/A,N/A,scheduled,,
MIA,BA,BA4983,2023-10-24 23:57,N/A,N/A,LIM,2023-10-25 04:40,N/A,N/A,scheduled,,
dep_iata,airline_iata,flight_iata,dep_time,dep_estimated,dep_actual,arr_iata,arr_time,arr_estimated,arr_actual,status,dep_delayed,arr_delayed
BWI,F9,F92983,2023-10-24 10:19,2023-10-24 10:14,2023-10-24 10:14,MIA,2023-10-24 13:10,2023-10-24 12:41,2023-10-24 12:41,landed,,
ATL,G3,G36121,2023-10-24 11:16,2023-10-24 11:11,2023-10-24 11:11,MIA,2023-10-24 13:17,2023-10-24 12:46,2023-10-24 12:46,landed,,
ATL,AA,AA4156,2023-10-24 11:16,2023-10-24 11:11,2023-10-24 11:11,MIA,2023-10-24 13:17,2023-10-24 12:46,2023-10-24 12:46,landed,,
ATL,MQ,MQ4156,2023-10-24 11:16,2023-10-24 11:11,2023-10-24 11:11,MIA,2023-10-24 13:17,2023-10-24 12:46,2023-10-24 12:46,landed,,
ATL,BA,BA1669,2023-10-24 11:16,2023-10-24 11:11,2023-10-24 11:11,MIA,2023-10-24 13:17,2023-10-24 12:46,2023-10-24 12:46,landed,,
ATL,IB,IB4743,2023-10-24 11:16,2023-10-24 11:11,2023-10-24 11:11,MIA,2023-10-24 13:17,2023-10-24 12:46,2023-10-24 12:46,landed,,
ELH,QR,QR7762,2023-10-24 12:12,2023-10-24 11:56,2023-10-24 11:56,MIA,2023-10-24 13:16,2023-10-24 12:50,2023-10-24 12:50,landed,,
ELH,AA,AA3699,2023-10-24 12:12,2023-10-24 11:56,2023-10-24 11:56,MIA,2023-10-24 13:16,2023-10-24 12:50,2023-10-24 12:50,landed,,
ELH,MQ,MQ3699,2023-10-24 12:12,2023-10-24 11:56,2023-10-24 11:56,MIA,2023-10-24 13:16,2023-10-24 12:50,2023-10-24 12:50,landed,,
BNA,WN,WN2973,2023-10-24 09:55,2023-10-24 09:46,2023-10-24 09:46,MIA,2023-10-24 13:10,2023-10-24 13:01,2023-10-24 13:01,landed,,
SDQ,DO,DO905,2023-10-24 11:00,2023-10-24 10:53,2023-10-24 10:53,MIA,2023-10-24 13:30,2023-10-24 13:02,2023-10-24 13:02,landed,,
TPA,IB,IB4388,2023-10-24 12:00,2023-10-24 12:02,2023-10-24 12:02,MIA,2023-10-24 13:08,2023-10-24 13:03,2023-10-24 13:03,landed,2,
TPA,AA,AA598,2023-10-24 12:00,2023-10-24 12:02,2023-10-24 12:02,MIA,2023-10-24 13:08,2023-10-24 13:03,2023-10-24 13:03,landed,2,
TPA,QR,QR7833,2023-10-24 12:00,2023-10-24 12:02,2023-10-24 12:02,MIA,2023-10-24 13:08,2023-10-24 13:03,2023-10-24 13:03,landed,2,
TPA,BA,BA5353,2023-10-24 12:00,2023-10-24 12:02,2023-10-24 12:02,MIA,2023-10-24 13:08,2023-10-24 13:03,2023-10-24 13:03,landed,2,
IAH,UA,UA2217,2023-10-24 09:52,2023-10-24 09:47,2023-10-24 09:47,MIA,2023-10-24 13:26,2023-10-24 13:04,2023-10-24 13:04,landed,,
IAH,AV,AV2006,2023-10-24 09:52,2023-10-24 09:47,2023-10-24 09:47,MIA,2023-10-24 13:26,2023-10-24 13:04,2023-10-24 13:04,landed,,
IAH,NZ,NZ6733,2023-10-24 09:52,2023-10-24 09:47,2023-10-24 09:47,MIA,2023-10-24 13:26,2023-10-24 13:04,2023-10-24 13:04,landed,,
IAH,TP,TP8594,2023-10-24 09:52,2023-10-24 09:47,2023-10-24 09:47,MIA,2023-10-24 13:26,2023-10-24 13:04,2023-10-24 13:04,landed,,
GGT,MQ,MQ4235,2023-10-24 12:12,2023-10-24 11:56,2023-10-24 11:56,MIA,2023-10-24 13:25,2023-10-24 13:05,2023-10-24 13:05,landed,,
GGT,QR,QR7879,2023-10-24 12:12,2023-10-24 11:56,2023-10-24 11:56,MIA,2023-10-24 13:25,2023-10-24 13:05,2023-10-24 13:05,landed,,
GGT,AA,AA4235,2023-10-24 12:12,2023-10-24 11:56,2023-10-24 11:56,MIA,2023-10-24 13:25,2023-10-24 13:05,2023-10-24 13:05,landed,,
CMW,AA,AA1488,2023-10-24 11:15,2023-10-24 11:56,2023-10-24 11:56,MIA,2023-10-24 12:33,2023-10-24 13:06,2023-10-24 13:06,landed,41,33
JFK,BA,BA4693,2023-10-24 10:30,2023-10-24 10:31,2023-10-24 10:31,MIA,2023-10-24 13:40,2023-10-24 13:08,2023-10-24 13:08,landed,1,
JFK,MH,MH9471,2023-10-24 10:30,2023-10-24 10:31,2023-10-24 10:31,MIA,2023-10-24 13:40,2023-10-24 13:08,2023-10-24 13:08,landed,1,
POS,BW,BW484,2023-10-24 09:10,2023-10-24 09:04,2023-10-24 09:04,MIA,2023-10-24 13:15,2023-10-24 13:08,2023-10-24 13:08,landed,,
JFK,G3,G36138,2023-10-24 10:30,2023-10-24 10:31,2023-10-24 10:31,MIA,2023-10-24 13:40,2023-10-24 13:08,2023-10-24 13:08,landed,1,
JFK,AA,AA688,2023-10-24 10:30,2023-10-24 10:31,2023-10-24 10:31,MIA,2023-10-24 13:40,2023-10-24 13:08,2023-10-24 13:08,landed,1,
JFK,B6,B64016,2023-10-24 10:30,2023-10-24 10:31,2023-10-24 10:31,MIA,2023-10-24 13:40,2023-10-24 13:08,2023-10-24 13:08,landed,1,
CUN,IB,IB4883,2023-10-24 10:40,2023-10-24 10:33,2023-10-24 10:33,MIA,2023-10-24 13:29,2023-10-24 13:09,2023-10-24 13:09,landed,,
CUN,AA,AA2494,2023-10-24 10:40,2023-10-24 10:33,2023-10-24 10:33,MIA,2023-10-24 13:29,2023-10-24 13:09,2023-10-24 13:09,landed,,
LIM,AA,AA1558,2023-10-24 06:30,2023-10-24 06:18,2023-10-24 06:18,MIA,2023-10-24 13:30,2023-10-24 13:16,2023-10-24 13:16,landed,,
LIM,BA,BA4840,2023-10-24 06:30,2023-10-24 06:18,2023-10-24 06:18,MIA,2023-10-24 13:30,2023-10-24 13:16,2023-10-24 13:16,landed,,
BWI,WN,WN3768,2023-10-24 11:00,2023-10-24 10:59,2023-10-24 10:59,MIA,2023-10-24 13:35,2023-10-24 13:18,2023-10-24 13:18,landed,,
MGA,IB,IB1876,2023-10-24 09:15,2023-10-24 09:06,2023-10-24 09:06,MIA,2023-10-24 13:50,2023-10-24 13:22,2023-10-24 13:22,landed,,
MGA,TA,TA396,2023-10-24 09:15,2023-10-24 09:06,2023-10-24 09:06,MIA,2023-10-24 13:50,2023-10-24 13:22,2023-10-24 13:22,landed,,
NAS,UP,UP223,2023-10-24 12:10,2023-10-24 12:31,2023-10-24 12:31,MIA,2023-10-24 13:10,2023-10-24 13:23,2023-10-24 13:23,landed,,13
RDU,G3,G36083,2023-10-24 11:32,2023-10-24 11:28,2023-10-24 11:28,MIA,2023-10-24 13:43,2023-10-24 13:25,2023-10-24 13:25,landed,,
RDU,MQ,MQ3723,2023-10-24 11:32,2023-10-24 11:28,2023-10-24 11:28,MIA,2023-10-24 13:43,2023-10-24 13:25,2023-10-24 13:25,landed,,
RDU,AA,AA3723,2023-10-24 11:32,2023-10-24 11:28,2023-10-24 11:28,MIA,2023-10-24 13:43,2023-10-24 13:25,2023-10-24 13:25,landed,,
RDU,IB,IB4775,2023-10-24 11:32,2023-10-24 11:28,2023-10-24 11:28,MIA,2023-10-24 13:43,2023-10-24 13:25,2023-10-24 13:25,landed,,
RDU,QR,QR7747,2023-10-24 11:32,2023-10-24 11:28,2023-10-24 11:28,MIA,2023-10-24 13:43,2023-10-24 13:25,2023-10-24 13:25,landed,,
AFW,5Y,5Y3649,2023-10-24 09:45,2023-10-24 09:50,2023-10-24 09:50,MIA,2023-10-24 13:32,N/A,N/A,landed,,
MAD,BA,BA1559,2023-10-24 10:05,2023-10-24 09:59,2023-10-24 09:59,MIA,2023-10-24 13:28,2023-10-24 13:33,2023-10-24 13:33,landed,,5
MAD,IB,IB4611,2023-10-24 10:05,2023-10-24 09:59,2023-10-24 09:59,MIA,2023-10-24 13:28,2023-10-24 13:33,2023-10-24 13:33,landed,,5
MAD,AY,AY4005,2023-10-24 10:05,2023-10-24 09:59,2023-10-24 09:59,MIA,2023-10-24 13:28,2023-10-24 13:33,2023-10-24 13:33,landed,,5
MAD,LY,LY8040,2023-10-24 10:05,2023-10-24 09:59,2023-10-24 09:59,MIA,2023-10-24 13:28,2023-10-24 13:33,2023-10-24 13:33,landed,,5
MAD,AA,AA69,2023-10-24 10:05,2023-10-24 09:59,2023-10-24 09:59,MIA,2023-10-24 13:28,2023-10-24 13:33,2023-10-24 13:33,landed,,5
CLT,NK,NK3156,2023-10-24 10:58,2023-10-24 11:41,2023-10-24 11:41,MIA,2023-10-24 13:10,2023-10-24 13:37,2023-10-24 13:37,landed,43,27
BNA,AA,AA3507,2023-10-24 10:31,2023-10-24 10:26,2023-10-24 10:26,MIA,2023-10-24 13:47,2023-10-24 13:37,2023-10-24 13:37,landed,,
BNA,QR,QR9138,2023-10-24 10:31,2023-10-24 10:26,2023-10-24 10:26,MIA,2023-10-24 13:47,2023-10-24 13:37,2023-10-24 13:37,landed,,
BNA,BA,BA1710,2023-10-24 10:31,2023-10-24 10:26,2023-10-24 10:26,MIA,2023-10-24 13:47,2023-10-24 13:37,2023-10-24 13:37,landed,,
BNA,MQ,MQ3507,2023-10-24 10:31,2023-10-24 10:26,2023-10-24 10:26,MIA,2023-10-24 13:47,2023-10-24 13:37,2023-10-24 13:37,landed,,
BNA,IB,IB4744,2023-10-24 10:31,2023-10-24 10:26,2023-10-24 10:26,MIA,2023-10-24 13:47,2023-10-24 13:37,2023-10-24 13:37,landed,,
